,id,query,label,tokened,token
1732,1732,کتاب های دست نویس هم دارین تو قفسه ها,3,"['کتاب', 'های', 'دست', 'نویس', 'هم', 'دارین', 'تو', 'قفسه', 'ها']","['کتاب', 'های', 'دست', 'نویس', 'هم', 'دارین', 'تو', 'قفسه', 'ها']"
1733,1733,اخرین چاپ کتاب الگوریتم را دارید,3,"['اخرین', 'چاپ', 'کتاب', 'الگوریتم', 'را', 'دارید']","['اخرین', 'چاپ', 'کتاب', 'الگوریتم', 'را', 'دارید']"
1734,1734,تاریخ حذف و اضافه چه روزی است,1,"['تاریخ', 'حذف', 'و', 'اضافه', 'چه', 'روزی', 'است']","['تاریخ', 'حذف', 'و', 'اضافه', 'چه', 'روزی', 'است']"
1735,1735,چگونه تغییر رشته بدهم,1,"['چگونه', 'تغییر', 'رشته', 'بدهم']","['چگونه', 'تغییر', 'رشته', 'بدهم']"
1736,1736,غذاهای سلف خوبه,5,"['غذاهای', 'سلف', 'خوبه']","['غذاهای', 'سلف', 'خوبه']"
1737,1737,به جای سیستم گلستان سیتسم جدیدی رو بیارین,4,"['به', 'جای', 'سیستم', 'گلستان', 'سیتسم', 'جدیدی', 'رو', 'بیارین']","['به', 'جای', 'سیستم', 'گلستان', 'سیتسم', 'جدیدی', 'رو', 'بیارین']"
1738,1738,تا کی وقت داریم مدارکمون رو تکمیل کنیم,1,"['تا', 'کی', 'وقت', 'داریم', 'مدارکمون', 'رو', 'تکمیل', 'کنیم']","['تا', 'کی', 'وقت', 'داریم', 'مدارکمون', 'رو', 'تکمیل', 'کنیم']"
1739,1739,فشار درسی را در کلاس های مجازی کمتر کنید,4,"['فشار', 'درسی', 'را', 'در', 'کلاس', 'های', 'مجازی', 'کمتر', 'کنید']","['فشار', 'درسی', 'را', 'در', 'کلاس', 'های', 'مجازی', 'کمتر', 'کنید']"
1740,1740,می شه درب اتاق رو باز کنید چون قفله,2,"['می', 'شه', 'درب', 'اتاق', 'رو', 'باز', 'کنید', 'چون', 'قفله']","['می', 'شه', 'درب', 'اتاق', 'رو', 'باز', 'کنید', 'چون', 'قفله']"
1741,1741,نوع حکومت انگلستان چیست,5,"['نوع', 'حکومت', 'انگلستان', 'چیست']","['نوع', 'حکومت', 'انگلستان', 'چیست']"
1742,1742,استفاده از سایت محدودیت زمانی دارد,3,"['استفاده', 'از', 'سایت', 'محدودیت', 'زمانی', 'دارد']","['استفاده', 'از', 'سایت', 'محدودیت', 'زمانی', 'دارد']"
1743,1743,نرم افزار فتوشاپ روی سیستمی از سایت نصب هست,3,"['نرم', 'افزار', 'فتوشاپ', 'روی', 'سیستمی', 'از', 'سایت', 'نصب', 'هست']","['نرم', 'افزار', 'فتوشاپ', 'روی', 'سیستمی', 'از', 'سایت', 'نصب', 'هست']"
1744,1744,آزمایشگاه سخت افزار کجاست,2,"['آزمایشگاه', 'سخت', 'افزار', 'کجاست']","['آزمایشگاه', 'سخت', 'افزار', 'کجاست']"
1745,1745,آیا کنکور ارشد آسونه,5,"['آیا', 'کنکور', 'ارشد', 'آسونه']","['آیا', 'کنکور', 'ارشد', 'آسونه']"
1746,1746,حمایت مالی از انجمن ها و گروه های علمی دانشگاه,4,"['حمایت', 'مالی', 'از', 'انجمن', 'ها', 'و', 'گروه', 'های', 'علمی', 'دانشگاه']","['حمایت', 'مالی', 'از', 'انجمن', 'ها', 'و', 'گروه', 'های', 'علمی', 'دانشگاه']"
1747,1747,شرایط اخذ وام متاهلین چیست,2,"['شرایط', 'اخذ', 'وام', 'متاهلین', 'چیست']","['شرایط', 'اخذ', 'وام', 'متاهلین', 'چیست']"
1748,1748,یک درس رو همراه با پیش نیازش میشه باهم برداشت,1,"['یک', 'درس', 'رو', 'همراه', 'با', 'پیش', 'نیازش', 'میشه', 'باهم', 'برداشت']","['یک', 'درس', 'رو', 'همراه', 'با', 'پیش', 'نیازش', 'میشه', 'باهم', 'برداشت']"
1749,1749,می خواستم دکتر صفائی رو ببینم,2,"['می', 'خواستم', 'دکتر', 'صفائی', 'رو', 'ببینم']","['می', 'خواستم', 'دکتر', 'صفائی', 'رو', 'ببینم']"
1750,1750,دستگاه قهوه چگونه کار می,5,"['دستگاه', 'قهوه', 'چگونه', 'کار', 'می']","['دستگاه', 'قهوه', 'چگونه', 'کار', 'می']"
1751,1751,چرا درس های پروژه دار را پروژه ای تعریف نمیکنید,4,"['چرا', 'درس', 'های', 'پروژه', 'دار', 'را', 'پروژه', 'ای', 'تعریف', 'نمیکنید']","['چرا', 'درس', 'های', 'پروژه', 'دار', 'را', 'پروژه', 'ای', 'تعریف', 'نمیکنید']"
1752,1752,شرایط امتحانات زیادی سخت هستند,4,"['شرایط', 'امتحانات', 'زیادی', 'سخت', 'هستند']","['شرایط', 'امتحانات', 'زیادی', 'سخت', 'هستند']"
1753,1753,ساعت کاری دانشگاه تا کی است,2,"['ساعت', 'کاری', 'دانشگاه', 'تا', 'کی', 'است']","['ساعت', 'کاری', 'دانشگاه', 'تا', 'کی', 'است']"
1754,1754,تا کی میتونم کتاب رو تحویل بدم,3,"['تا', 'کی', 'میتونم', 'کتاب', 'رو', 'تحویل', 'بدم']","['تا', 'کی', 'میتونم', 'کتاب', 'رو', 'تحویل', 'بدم']"
1755,1755,کتابخانه دانشگاه کجا می باشد,2,"['کتابخانه', 'دانشگاه', 'کجا', 'می', 'باشد']","['کتابخانه', 'دانشگاه', 'کجا', 'می', 'باشد']"
1756,1756,برای کار در حوزه هوش مصنوعی از کجا شروع کنیم,5,"['برای', 'کار', 'در', 'حوزه', 'هوش', 'مصنوعی', 'از', 'کجا', 'شروع', 'کنیم']","['برای', 'کار', 'در', 'حوزه', 'هوش', 'مصنوعی', 'از', 'کجا', 'شروع', 'کنیم']"
1757,1757,نتیجه ترکیب رنگ های آبی و قرمز چیه,5,"['نتیجه', 'ترکیب', 'رنگ', 'های', 'آبی', 'و', 'قرمز', 'چیه']","['نتیجه', 'ترکیب', 'رنگ', 'های', 'آبی', 'و', 'قرمز', 'چیه']"
1758,1758,فلان استاد بین بچه ها فرق میزاره,4,"['فلان', 'استاد', 'بین', 'بچه', 'ها', 'فرق', 'میزاره']","['فلان', 'استاد', 'بین', 'بچه', 'ها', 'فرق', 'میزاره']"
1759,1759,برای استفاده از کتاب های کتابخانه آیا به کارت نیاز است ,3,"['برای', 'استفاده', 'از', 'کتاب', 'های', 'کتابخانه', 'آیا', 'به', 'کارت', 'نیاز', 'است']","['برای', 'استفاده', 'از', 'کتاب', 'های', 'کتابخانه', 'آیا', 'به', 'کارت', 'نیاز', 'است']"
1760,1760,چطوری فایل تکالیفم رو آپلود کنم,5,"['چطوری', 'فایل', 'تکالیفم', 'رو', 'آپلود', 'کنم']","['چطوری', 'فایل', 'تکالیفم', 'رو', 'آپلود', 'کنم']"
1761,1761,کتابخانه صبح از ساعت چند باز است,3,"['کتابخانه', 'صبح', 'از', 'ساعت', 'چند', 'باز', 'است']","['کتابخانه', 'صبح', 'از', 'ساعت', 'چند', 'باز', 'است']"
1762,1762,چجوری میتونم با اساتید حرف بزنم,2,"['چجوری', 'میتونم', 'با', 'اساتید', 'حرف', 'بزنم']","['چجوری', 'میتونم', 'با', 'اساتید', 'حرف', 'بزنم']"
1763,1763,اگر عضو نباشیم نمیتونیم کتاب بگیریم,3,"['اگر', 'عضو', 'نباشیم', 'نمیتونیم', 'کتاب', 'بگیریم']","['اگر', 'عضو', 'نباشیم', 'نمیتونیم', 'کتاب', 'بگیریم']"
1764,1764,کتاب های نشر روشن رو دارین,3,"['کتاب', 'های', 'نشر', 'روشن', 'رو', 'دارین']","['کتاب', 'های', 'نشر', 'روشن', 'رو', 'دارین']"
1765,1765,فرجه نداریم,4,"['فرجه', 'نداریم']","['فرجه', 'نداریم']"
1766,1766,انتخاب واحد ترم تابستون کی هست,1,"['انتخاب', 'واحد', 'ترم', 'تابستون', 'کی', 'هست']","['انتخاب', 'واحد', 'ترم', 'تابستون', 'کی', 'هست']"
1767,1767,رتبه معدل من چند است ,1,"['رتبه', 'معدل', 'من', 'چند', 'است']","['رتبه', 'معدل', 'من', 'چند', 'است']"
1768,1768,اساتید بیشتری جذب کنید,4,"['اساتید', 'بیشتری', 'جذب', 'کنید']","['اساتید', 'بیشتری', 'جذب', 'کنید']"
1769,1769,جند ترم مشروط بشم اخراج میشم,1,"['جند', 'ترم', 'مشروط', 'بشم', 'اخراج', 'میشم']","['جند', 'ترم', 'مشروط', 'بشم', 'اخراج', 'میشم']"
1770,1770,رییس کل دانشکده کجا هست,2,"['رییس', 'کل', 'دانشکده', 'کجا', 'هست']","['رییس', 'کل', 'دانشکده', 'کجا', 'هست']"
1771,1771,سایت دانشکده کجاست,2,"['سایت', 'دانشکده', 'کجاست']","['سایت', 'دانشکده', 'کجاست']"
1772,1772,در چه زمینه هایی دانشکده در کشور ممتاز است,5,"['در', 'چه', 'زمینه', 'هایی', 'دانشکده', 'در', 'کشور', 'ممتاز', 'است']","['در', 'چه', 'زمینه', 'هایی', 'دانشکده', 'در', 'کشور', 'ممتاز', 'است']"
1773,1773,صفحه اینستاگرام دانشکده,2,"['صفحه', 'اینستاگرام', 'دانشکده']","['صفحه', 'اینستاگرام', 'دانشکده']"
1774,1774,شرایط حذف اضطراری چیست,1,"['شرایط', 'حذف', 'اضطراری', 'چیست']","['شرایط', 'حذف', 'اضطراری', 'چیست']"
1775,1775,لطفا فرجه برای امتحانات قرار دهید,4,"['لطفا', 'فرجه', 'برای', 'امتحانات', 'قرار', 'دهید']","['لطفا', 'فرجه', 'برای', 'امتحانات', 'قرار', 'دهید']"
1776,1776,از ها ارايه میشن,1,"['از', 'ها', 'ارايه', 'میشن']","['از', 'ها', 'ارايه', 'میشن']"
1777,1777,به دنبال شغل هستم,5,"['به', 'دنبال', 'شغل', 'هستم']","['به', 'دنبال', 'شغل', 'هستم']"
1778,1778,راه ورودی به خوابگاه در کجای دانشگاه قرار دارد,2,"['راه', 'ورودی', 'به', 'خوابگاه', 'در', 'کجای', 'دانشگاه', 'قرار', 'دارد']","['راه', 'ورودی', 'به', 'خوابگاه', 'در', 'کجای', 'دانشگاه', 'قرار', 'دارد']"
1779,1779,امروز بیشترین سوالی که ازت پرسیده شد چی ها بوده است,5,"['امروز', 'بیشترین', 'سوالی', 'که', 'ازت', 'پرسیده_شد', 'چی', 'ها', 'بوده_است']","['امروز', 'بیشترین', 'سوالی', 'که', 'ازت', 'پرسیده_شد', 'چی', 'ها', 'بوده_است']"
1780,1780,معدل بالای چند استعداد درخشان محسوب میشه,1,"['معدل', 'بالای', 'چند', 'استعداد', 'درخشان', 'محسوب', 'میشه']","['معدل', 'بالای', 'چند', 'استعداد', 'درخشان', 'محسوب', 'میشه']"
1781,1781,لیگ یا دوتا,5,"['لیگ', 'یا', 'دوتا']","['لیگ', 'یا', 'دوتا']"
1782,1782,اگر استاد سر امتحان حاضر نشوند تکلیف چیه,1,"['اگر', 'استاد', 'سر', 'امتحان', 'حاضر', 'نشوند', 'تکلیف', 'چیه']","['اگر', 'استاد', 'سر', 'امتحان', 'حاضر', 'نشوند', 'تکلیف', 'چیه']"
1783,1783,اینترنت دانشکده بسیار کند است,4,"['اینترنت', 'دانشکده', 'بسیار', 'کند', 'است']","['اینترنت', 'دانشکده', 'بسیار', 'کند', 'است']"
1784,1784,خوابگاه از کدوم مسیر نزدیک تره,2,"['خوابگاه', 'از', 'کدوم', 'مسیر', 'نزدیک', 'تره']","['خوابگاه', 'از', 'کدوم', 'مسیر', 'نزدیک', 'تره']"
1785,1785,حذف ترم چجوریه,1,"['حذف', 'ترم', 'چجوریه']","['حذف', 'ترم', 'چجوریه']"
1786,1786,آمار امروز مبتلایان کرونا,5,"['آمار', 'امروز', 'مبتلایان', 'کرونا']","['آمار', 'امروز', 'مبتلایان', 'کرونا']"
1787,1787,اتاق بازی داریم ,2,"['اتاق', 'بازی', 'داریم']","['اتاق', 'بازی', 'داریم']"
1788,1788,کتابخانه چه ساعتی باز می شود,3,"['کتابخانه', 'چه', 'ساعتی', 'باز', 'می', 'شود']","['کتابخانه', 'چه', 'ساعتی', 'باز', 'می', 'شود']"
1789,1789,چگونه میتوان با رییس ذانشکده قرار ملاقات گذاشت,2,"['چگونه', 'میتوان', 'با', 'رییس', 'ذانشکده', 'قرار', 'ملاقات', 'گذاشت']","['چگونه', 'میتوان', 'با', 'رییس', 'ذانشکده', 'قرار', 'ملاقات', 'گذاشت']"
1790,1790,برای ارشد مستقیم باید چه شرایطی داشت,1,"['برای', 'ارشد', 'مستقیم', 'باید', 'چه', 'شرایطی', 'داشت']","['برای', 'ارشد', 'مستقیم', 'باید', 'چه', 'شرایطی', 'داشت']"
1791,1791,قرائت خانه کجاست,3,"['قرائت', 'خانه', 'کجاست']","['قرائت', 'خانه', 'کجاست']"
1792,1792,سیستم عامل کامپیوترهای سایت چیست,3,"['سیستم', 'عامل', 'کامپیوترهای', 'سایت', 'چیست']","['سیستم', 'عامل', 'کامپیوترهای', 'سایت', 'چیست']"
1793,1793,کجا میتونم چارت رو ببینم,1,"['کجا', 'میتونم', 'چارت', 'رو', 'ببینم']","['کجا', 'میتونم', 'چارت', 'رو', 'ببینم']"
1794,1794,اتاق رییس دانشکده کدام طبقه است,2,"['اتاق', 'رییس', 'دانشکده', 'کدام', 'طبقه', 'است']","['اتاق', 'رییس', 'دانشکده', 'کدام', 'طبقه', 'است']"
1795,1795,چجوری از اینجا برم خوابگاه,2,"['چجوری', 'از', 'اینجا', 'برم', 'خوابگاه']","['چجوری', 'از', 'اینجا', 'برم', 'خوابگاه']"
1796,1796,خوابگاه دانشگاه کجاست,2,"['خوابگاه', 'دانشگاه', 'کجاست']","['خوابگاه', 'دانشگاه', 'کجاست']"
1797,1797,استاد راهنما چه نقشی داره,1,"['استاد', 'راهنما', 'چه', 'نقشی', 'داره']","['استاد', 'راهنما', 'چه', 'نقشی', 'داره']"
1798,1798,برای مهمان شدن چه اقداماتی باید کرد,1,"['برای', 'مهمان', 'شدن', 'چه', 'اقداماتی', 'باید', 'کرد']","['برای', 'مهمان', 'شدن', 'چه', 'اقداماتی', 'باید', 'کرد']"
1799,1799,میتوانم برای ترم اقدام کنم,1,"['میتوانم', 'برای', 'ترم', 'اقدام', 'کنم']","['میتوانم', 'برای', 'ترم', 'اقدام', 'کنم']"
1800,1800,تاریخ حذف و اضافه کی هست,1,"['تاریخ', 'حذف', 'و', 'اضافه', 'کی', 'هست']","['تاریخ', 'حذف', 'و', 'اضافه', 'کی', 'هست']"
1801,1801,ازینجا تا خوابگاه تقریبا چقدر راهه,2,"['ازینجا', 'تا', 'خوابگاه', 'تقریبا', 'چقدر', 'راهه']","['ازینجا', 'تا', 'خوابگاه', 'تقریبا', 'چقدر', 'راهه']"
1802,1802,تعطیلی بین دو ترم نداریم,4,"['تعطیلی', 'بین', 'دو', 'ترم', 'نداریم']","['تعطیلی', 'بین', 'دو', 'ترم', 'نداریم']"
